ID,label
TEST_5449,사실형-긍정-미래-확실
TEST_5450,사실형-긍정-현재-확실
TEST_5451,사실형-긍정-과거-확실
TEST_5452,대화형-긍정-현재-확실
TEST_5453,사실형-긍정-과거-확실
TEST_5454,사실형-긍정-과거-확실
TEST_5455,사실형-긍정-현재-확실
TEST_5456,사실형-긍정-과거-확실
TEST_5457,예측형-긍정-미래-불확실
TEST_5458,사실형-긍정-과거-확실
TEST_5459,추론형-긍정-현재-확실
TEST_5460,사실형-긍정-과거-확실
TEST_5461,사실형-긍정-과거-확실
TEST_5462,사실형-긍정-현재-확실
TEST_5463,사실형-긍정-과거-확실
TEST_5464,사실형-긍정-과거-확실
TEST_5465,사실형-긍정-현재-확실
TEST_5466,대화형-긍정-현재-불확실
TEST_5467,사실형-긍정-과거-확실
TEST_5468,사실형-긍정-과거-확실
TEST_5469,사실형-긍정-현재-불확실
TEST_5470,사실형-긍정-과거-확실
TEST_5471,추론형-긍정-미래-불확실
TEST_5472,사실형-긍정-현재-확실
TEST_5473,사실형-긍정-현재-확실
TEST_5474,사실형-긍정-과거-확실
TEST_5475,추론형-긍정-미래-불확실
TEST_5476,사실형-긍정-현재-확실
TEST_5477,사실형-긍정-과거-확실
TEST_5478,사실형-긍정-미래-확실
TEST_5479,사실형-긍정-미래-확실
TEST_5480,사실형-긍정-미래-확실
TEST_5481,사실형-긍정-과거-확실
TEST_5482,사실형-긍정-과거-확실
TEST_5483,사실형-긍정-과거-확실
TEST_5484,사실형-긍정-과거-확실
TEST_5485,사실형-긍정-현재-확실
TEST_5486,대화형-긍정-과거-확실
TEST_5487,사실형-긍정-과거-확실
TEST_5488,사실형-긍정-미래-확실
TEST_5489,사실형-긍정-과거-확실
TEST_5490,사실형-긍정-과거-확실
TEST_5491,사실형-긍정-과거-확실
TEST_5492,추론형-긍정-현재-확실
TEST_5493,추론형-부정-현재-확실
TEST_5494,사실형-긍정-과거-확실
TEST_5495,사실형-긍정-현재-확실
TEST_5496,사실형-긍정-과거-확실
TEST_5497,사실형-긍정-미래-불확실
TEST_5498,사실형-긍정-과거-확실
TEST_5499,사실형-긍정-현재-확실
TEST_5500,사실형-긍정-현재-확실
TEST_5501,사실형-긍정-과거-확실
TEST_5502,사실형-긍정-과거-확실
TEST_5503,추론형-긍정-과거-확실
TEST_5504,사실형-긍정-현재-확실
TEST_5505,사실형-긍정-과거-확실
TEST_5506,사실형-긍정-과거-확실
TEST_5507,사실형-긍정-과거-확실
TEST_5508,사실형-긍정-과거-확실
TEST_5509,추론형-긍정-미래-불확실
TEST_5510,사실형-부정-과거-확실
TEST_5511,사실형-긍정-현재-확실
TEST_5512,사실형-긍정-미래-확실
TEST_5513,사실형-긍정-과거-확실
TEST_5514,사실형-긍정-과거-확실
TEST_5515,사실형-긍정-과거-확실
TEST_5516,사실형-긍정-과거-확실
TEST_5517,사실형-긍정-과거-확실
TEST_5518,대화형-미정-현재-불확실
TEST_5519,사실형-부정-과거-확실
TEST_5520,사실형-긍정-현재-확실
TEST_5521,추론형-긍정-현재-확실
TEST_5522,사실형-긍정-현재-확실
TEST_5523,사실형-긍정-과거-확실
TEST_5524,사실형-긍정-현재-확실
TEST_5525,대화형-부정-현재-확실
TEST_5526,사실형-긍정-과거-확실
TEST_5527,사실형-긍정-과거-확실
TEST_5528,사실형-긍정-과거-확실
TEST_5529,사실형-긍정-현재-확실
TEST_5530,사실형-긍정-미래-확실
TEST_5531,사실형-긍정-과거-확실
TEST_5532,사실형-긍정-현재-확실
TEST_5533,사실형-긍정-과거-확실
TEST_5534,사실형-긍정-현재-확실
TEST_5535,사실형-긍정-현재-확실
TEST_5536,사실형-긍정-현재-확실
TEST_5537,사실형-긍정-과거-확실
TEST_5538,사실형-긍정-과거-확실
TEST_5539,사실형-부정-과거-확실
TEST_5540,사실형-부정-현재-확실
TEST_5541,사실형-긍정-과거-확실
TEST_5542,사실형-긍정-과거-확실
TEST_5543,사실형-긍정-과거-확실
TEST_5544,사실형-긍정-과거-확실
TEST_5545,추론형-긍정-현재-확실
TEST_5546,사실형-긍정-과거-확실
TEST_5547,사실형-긍정-현재-확실
TEST_5548,사실형-긍정-과거-확실
TEST_5549,사실형-긍정-과거-확실
TEST_5550,사실형-긍정-현재-확실
TEST_5551,사실형-긍정-현재-확실
TEST_5552,사실형-긍정-과거-확실
TEST_5553,사실형-긍정-현재-확실
TEST_5554,추론형-긍정-현재-확실
TEST_5555,예측형-긍정-미래-불확실
TEST_5556,사실형-긍정-과거-확실
TEST_5557,사실형-긍정-현재-확실
TEST_5558,사실형-긍정-과거-확실
TEST_5559,사실형-긍정-현재-확실
TEST_5560,사실형-긍정-현재-확실
TEST_5561,추론형-긍정-현재-확실
TEST_5562,사실형-긍정-미래-불확실
TEST_5563,사실형-긍정-과거-확실
TEST_5564,사실형-긍정-현재-확실
TEST_5565,사실형-긍정-과거-확실
TEST_5566,추론형-긍정-과거-확실
TEST_5567,사실형-긍정-과거-확실
TEST_5568,사실형-긍정-과거-확실
TEST_5569,대화형-긍정-현재-확실
TEST_5570,사실형-긍정-과거-확실
TEST_5571,사실형-긍정-과거-확실
TEST_5572,사실형-긍정-현재-확실
TEST_5573,추론형-긍정-현재-확실
TEST_5574,사실형-긍정-현재-확실
TEST_5575,사실형-긍정-현재-확실
TEST_5576,사실형-긍정-과거-확실
TEST_5577,사실형-긍정-현재-확실
TEST_5578,추론형-긍정-현재-확실
TEST_5579,사실형-긍정-현재-확실
TEST_5580,사실형-긍정-현재-확실
TEST_5581,추론형-긍정-현재-확실
TEST_5582,사실형-긍정-현재-확실
TEST_5583,사실형-긍정-현재-확실
TEST_5584,사실형-긍정-현재-확실
TEST_5585,사실형-긍정-현재-확실
TEST_5586,사실형-긍정-현재-확실
TEST_5587,사실형-긍정-현재-확실
TEST_5588,사실형-긍정-현재-확실
TEST_5589,사실형-긍정-현재-확실
TEST_5590,사실형-긍정-과거-확실
TEST_5591,사실형-긍정-현재-확실
TEST_5592,사실형-긍정-과거-확실
TEST_5593,사실형-긍정-현재-확실
TEST_5594,사실형-긍정-과거-확실
TEST_5595,사실형-긍정-과거-확실
TEST_5596,사실형-긍정-현재-확실
TEST_5597,사실형-긍정-미래-불확실
TEST_5598,사실형-긍정-현재-확실
TEST_5599,사실형-긍정-과거-확실
TEST_5600,사실형-긍정-과거-확실
TEST_5601,사실형-긍정-과거-확실
TEST_5602,사실형-긍정-현재-확실
TEST_5603,사실형-긍정-과거-확실
TEST_5604,사실형-긍정-과거-확실
TEST_5605,사실형-긍정-현재-확실
TEST_5606,사실형-긍정-현재-확실
TEST_5607,사실형-긍정-과거-확실
TEST_5608,사실형-긍정-과거-확실
TEST_5609,사실형-긍정-과거-확실
TEST_5610,사실형-긍정-과거-확실
TEST_5611,대화형-긍정-미래-불확실
TEST_5612,사실형-긍정-과거-확실
TEST_5613,사실형-긍정-현재-확실
TEST_5614,사실형-부정-현재-확실
TEST_5615,사실형-긍정-과거-확실
TEST_5616,사실형-긍정-현재-확실
TEST_5617,사실형-긍정-과거-확실
TEST_5618,사실형-긍정-현재-확실
TEST_5619,사실형-긍정-과거-확실
TEST_5620,추론형-긍정-현재-확실
TEST_5621,사실형-긍정-과거-확실
TEST_5622,사실형-긍정-현재-확실
TEST_5623,사실형-긍정-현재-확실
TEST_5624,사실형-긍정-과거-확실
TEST_5625,사실형-긍정-현재-확실
TEST_5626,사실형-긍정-과거-확실
TEST_5627,사실형-긍정-과거-확실
TEST_5628,사실형-긍정-과거-확실
TEST_5629,예측형-긍정-미래-불확실
TEST_5630,사실형-긍정-과거-확실
TEST_5631,사실형-긍정-과거-확실
TEST_5632,사실형-긍정-과거-확실
TEST_5633,사실형-긍정-과거-확실
TEST_5634,사실형-긍정-현재-확실
TEST_5635,사실형-긍정-과거-확실
TEST_5636,사실형-긍정-과거-확실
TEST_5637,사실형-긍정-미래-확실
TEST_5638,사실형-긍정-과거-확실
TEST_5639,사실형-긍정-현재-확실
TEST_5640,사실형-긍정-미래-확실
TEST_5641,사실형-긍정-과거-확실
TEST_5642,사실형-긍정-과거-확실
TEST_5643,사실형-긍정-과거-확실
TEST_5644,사실형-긍정-과거-확실
TEST_5645,추론형-긍정-과거-확실
TEST_5646,사실형-긍정-과거-확실
TEST_5647,사실형-긍정-과거-확실
TEST_5648,사실형-긍정-현재-확실
TEST_5649,사실형-긍정-과거-확실
TEST_5650,사실형-긍정-과거-확실
TEST_5651,추론형-긍정-현재-확실
TEST_5652,사실형-긍정-현재-확실
TEST_5653,사실형-긍정-현재-확실
TEST_5654,사실형-긍정-현재-확실
TEST_5655,사실형-긍정-현재-확실
TEST_5656,사실형-긍정-과거-확실
TEST_5657,사실형-긍정-과거-확실
TEST_5658,사실형-긍정-과거-확실
TEST_5659,사실형-긍정-과거-확실
TEST_5660,사실형-긍정-과거-확실
TEST_5661,예측형-긍정-미래-불확실
TEST_5662,사실형-긍정-과거-확실
TEST_5663,사실형-긍정-과거-확실
TEST_5664,사실형-긍정-과거-확실
TEST_5665,추론형-긍정-현재-확실
TEST_5666,사실형-긍정-현재-확실
TEST_5667,사실형-긍정-과거-확실
TEST_5668,사실형-긍정-과거-확실
TEST_5669,사실형-긍정-과거-확실
TEST_5670,사실형-긍정-미래-확실
TEST_5671,사실형-부정-현재-확실
TEST_5672,사실형-긍정-과거-확실
TEST_5673,사실형-긍정-과거-확실
TEST_5674,사실형-긍정-과거-확실
TEST_5675,사실형-긍정-과거-확실
TEST_5676,사실형-긍정-과거-확실
TEST_5677,사실형-부정-현재-확실
TEST_5678,사실형-긍정-과거-확실
TEST_5679,사실형-긍정-과거-확실
TEST_5680,사실형-긍정-과거-확실
TEST_5681,추론형-긍정-현재-확실
TEST_5682,사실형-긍정-과거-확실
TEST_5683,사실형-긍정-과거-확실
TEST_5684,사실형-긍정-과거-확실
TEST_5685,추론형-긍정-현재-확실
TEST_5686,사실형-긍정-미래-확실
TEST_5687,사실형-긍정-과거-확실
TEST_5688,사실형-긍정-현재-확실
TEST_5689,사실형-긍정-과거-확실
TEST_5690,사실형-긍정-미래-불확실
TEST_5691,사실형-긍정-현재-확실
TEST_5692,사실형-부정-과거-확실
TEST_5693,사실형-긍정-현재-확실
TEST_5694,사실형-긍정-과거-확실
TEST_5695,사실형-긍정-현재-확실
TEST_5696,사실형-긍정-과거-확실
TEST_5697,대화형-긍정-현재-확실
TEST_5698,사실형-긍정-현재-확실
TEST_5699,사실형-부정-과거-확실
TEST_5700,사실형-긍정-과거-확실
TEST_5701,사실형-긍정-현재-확실
TEST_5702,사실형-긍정-과거-확실
TEST_5703,사실형-긍정-현재-확실
TEST_5704,사실형-긍정-현재-확실
TEST_5705,사실형-긍정-현재-확실
TEST_5706,사실형-긍정-현재-확실
TEST_5707,사실형-긍정-미래-불확실
TEST_5708,추론형-긍정-현재-확실
TEST_5709,사실형-긍정-과거-확실
TEST_5710,사실형-긍정-현재-확실
TEST_5711,사실형-긍정-과거-확실
TEST_5712,추론형-긍정-현재-확실
TEST_5713,사실형-긍정-과거-확실
TEST_5714,대화형-긍정-현재-확실
TEST_5715,사실형-긍정-과거-확실
TEST_5716,대화형-긍정-미래-불확실
TEST_5717,사실형-긍정-현재-확실
TEST_5718,사실형-긍정-과거-확실
TEST_5719,사실형-긍정-과거-확실
TEST_5720,대화형-부정-현재-확실
TEST_5721,사실형-긍정-과거-확실
TEST_5722,사실형-긍정-과거-확실
TEST_5723,사실형-긍정-미래-불확실
TEST_5724,사실형-긍정-과거-확실
TEST_5725,사실형-긍정-과거-확실
TEST_5726,사실형-긍정-현재-확실
TEST_5727,사실형-긍정-과거-확실
TEST_5728,사실형-긍정-과거-확실
TEST_5729,사실형-긍정-과거-확실
TEST_5730,사실형-부정-현재-확실
TEST_5731,추론형-긍정-현재-확실
TEST_5732,사실형-긍정-과거-확실
TEST_5733,사실형-긍정-과거-확실
TEST_5734,사실형-긍정-과거-확실
TEST_5735,사실형-긍정-과거-확실
TEST_5736,사실형-긍정-과거-확실
TEST_5737,사실형-부정-현재-확실
TEST_5738,사실형-긍정-과거-확실
TEST_5739,사실형-긍정-과거-확실
TEST_5740,사실형-긍정-과거-확실
TEST_5741,추론형-부정-현재-확실
TEST_5742,추론형-긍정-현재-확실
TEST_5743,사실형-긍정-현재-확실
TEST_5744,사실형-긍정-과거-확실
TEST_5745,사실형-긍정-현재-확실
TEST_5746,추론형-부정-현재-확실
TEST_5747,사실형-긍정-과거-확실
TEST_5748,사실형-긍정-현재-확실
TEST_5749,추론형-긍정-미래-불확실
TEST_5750,사실형-긍정-과거-확실
TEST_5751,사실형-긍정-현재-확실
TEST_5752,사실형-긍정-과거-확실
TEST_5753,사실형-긍정-과거-확실
TEST_5754,사실형-긍정-과거-확실
TEST_5755,사실형-긍정-과거-확실
TEST_5756,사실형-긍정-과거-확실
TEST_5757,사실형-긍정-현재-확실
TEST_5758,사실형-긍정-과거-확실
TEST_5759,사실형-긍정-과거-확실
TEST_5760,사실형-긍정-현재-확실
TEST_5761,사실형-긍정-현재-확실
TEST_5762,사실형-긍정-현재-확실
TEST_5763,사실형-긍정-과거-확실
TEST_5764,사실형-긍정-과거-확실
TEST_5765,사실형-긍정-현재-확실
TEST_5766,사실형-긍정-과거-확실
TEST_5767,사실형-긍정-현재-확실
TEST_5768,사실형-긍정-과거-확실
TEST_5769,사실형-긍정-현재-확실
TEST_5770,사실형-긍정-미래-불확실
TEST_5771,사실형-긍정-과거-확실
TEST_5772,사실형-긍정-과거-확실
TEST_5773,대화형-미정-과거-불확실
TEST_5774,추론형-긍정-미래-확실
TEST_5775,대화형-긍정-미래-확실
TEST_5776,추론형-긍정-현재-확실
TEST_5777,추론형-긍정-현재-확실
TEST_5778,사실형-긍정-현재-확실
TEST_5779,사실형-부정-현재-확실
TEST_5780,사실형-긍정-과거-확실
TEST_5781,사실형-긍정-과거-확실
TEST_5782,사실형-긍정-현재-확실
TEST_5783,사실형-긍정-현재-확실
TEST_5784,사실형-부정-현재-확실
TEST_5785,사실형-긍정-현재-확실
TEST_5786,사실형-긍정-과거-확실
TEST_5787,사실형-긍정-과거-확실
TEST_5788,사실형-부정-현재-확실
TEST_5789,사실형-긍정-현재-확실
TEST_5790,사실형-부정-현재-확실
TEST_5791,사실형-긍정-현재-확실
TEST_5792,사실형-긍정-현재-확실
TEST_5793,사실형-긍정-미래-확실
TEST_5794,사실형-긍정-현재-확실
TEST_5795,사실형-긍정-과거-확실
TEST_5796,사실형-긍정-현재-확실
TEST_5797,사실형-긍정-미래-확실
TEST_5798,사실형-긍정-과거-확실
TEST_5799,대화형-긍정-과거-확실
TEST_5800,사실형-긍정-과거-확실
TEST_5801,대화형-긍정-현재-확실
TEST_5802,추론형-긍정-현재-확실
TEST_5803,사실형-긍정-과거-확실
TEST_5804,사실형-긍정-미래-확실
TEST_5805,추론형-긍정-과거-확실
TEST_5806,사실형-긍정-과거-확실
TEST_5807,사실형-긍정-과거-확실
TEST_5808,사실형-긍정-현재-확실
TEST_5809,사실형-긍정-현재-확실
TEST_5810,추론형-긍정-현재-확실
TEST_5811,대화형-긍정-현재-확실
TEST_5812,사실형-긍정-현재-확실
TEST_5813,사실형-긍정-현재-확실
TEST_5814,대화형-긍정-현재-불확실
TEST_5815,사실형-긍정-과거-확실
TEST_5816,사실형-긍정-과거-확실
TEST_5817,사실형-긍정-과거-확실
TEST_5818,사실형-긍정-과거-확실
TEST_5819,사실형-긍정-현재-확실
TEST_5820,사실형-긍정-과거-확실
TEST_5821,사실형-긍정-현재-확실
TEST_5822,사실형-긍정-과거-확실
TEST_5823,사실형-긍정-과거-확실
TEST_5824,사실형-긍정-과거-확실
TEST_5825,사실형-긍정-현재-확실
TEST_5826,사실형-긍정-현재-확실
TEST_5827,사실형-긍정-과거-확실
TEST_5828,사실형-긍정-현재-확실
TEST_5829,추론형-긍정-현재-확실
TEST_5830,사실형-긍정-현재-확실
TEST_5831,사실형-긍정-과거-확실
TEST_5832,사실형-긍정-과거-확실
TEST_5833,사실형-긍정-미래-불확실
TEST_5834,사실형-긍정-과거-확실
TEST_5835,사실형-긍정-과거-확실
TEST_5836,사실형-긍정-현재-확실
TEST_5837,사실형-긍정-현재-확실
TEST_5838,사실형-긍정-현재-확실
TEST_5839,사실형-긍정-현재-확실
TEST_5840,사실형-긍정-과거-확실
TEST_5841,사실형-긍정-과거-확실
TEST_5842,사실형-긍정-현재-확실
TEST_5843,사실형-긍정-현재-확실
TEST_5844,사실형-긍정-현재-확실
TEST_5845,사실형-긍정-과거-확실
TEST_5846,사실형-긍정-미래-확실
TEST_5847,사실형-긍정-현재-확실
TEST_5848,사실형-긍정-현재-확실
TEST_5849,사실형-긍정-현재-확실
TEST_5850,사실형-긍정-과거-확실
TEST_5851,사실형-긍정-현재-확실
TEST_5852,사실형-긍정-현재-확실
TEST_5853,사실형-긍정-과거-확실
TEST_5854,사실형-긍정-현재-확실
TEST_5855,사실형-긍정-과거-확실
TEST_5856,사실형-긍정-과거-확실
TEST_5857,사실형-긍정-과거-확실
TEST_5858,사실형-긍정-과거-확실
TEST_5859,사실형-긍정-과거-확실
TEST_5860,사실형-긍정-미래-확실
TEST_5861,사실형-긍정-현재-확실
TEST_5862,사실형-긍정-현재-확실
TEST_5863,사실형-긍정-과거-확실
TEST_5864,사실형-긍정-현재-확실
TEST_5865,추론형-부정-현재-확실
TEST_5866,사실형-긍정-과거-확실
TEST_5867,사실형-긍정-과거-확실
TEST_5868,추론형-긍정-현재-불확실
TEST_5869,사실형-긍정-과거-확실
TEST_5870,사실형-긍정-과거-확실
TEST_5871,사실형-긍정-현재-확실
TEST_5872,사실형-긍정-현재-확실
TEST_5873,사실형-긍정-현재-확실
TEST_5874,사실형-긍정-현재-확실
TEST_5875,사실형-긍정-과거-확실
TEST_5876,사실형-긍정-과거-확실
TEST_5877,사실형-긍정-과거-확실
TEST_5878,사실형-긍정-과거-확실
TEST_5879,사실형-긍정-과거-확실
TEST_5880,추론형-긍정-현재-확실
TEST_5881,사실형-긍정-과거-확실
TEST_5882,사실형-긍정-과거-확실
TEST_5883,사실형-긍정-과거-확실
TEST_5884,사실형-부정-현재-확실
TEST_5885,사실형-긍정-과거-확실
TEST_5886,사실형-긍정-과거-확실
TEST_5887,사실형-긍정-과거-확실
TEST_5888,예측형-긍정-미래-불확실
TEST_5889,사실형-긍정-현재-확실
TEST_5890,사실형-긍정-현재-확실
TEST_5891,사실형-긍정-과거-확실
TEST_5892,사실형-긍정-현재-확실
TEST_5893,사실형-긍정-과거-확실
TEST_5894,사실형-긍정-과거-확실
TEST_5895,사실형-긍정-현재-확실
TEST_5896,대화형-부정-현재-확실
TEST_5897,사실형-긍정-과거-확실
TEST_5898,사실형-긍정-과거-확실
TEST_5899,사실형-긍정-미래-확실
TEST_5900,사실형-긍정-과거-확실
TEST_5901,사실형-긍정-현재-확실
TEST_5902,사실형-긍정-과거-확실
TEST_5903,추론형-긍정-현재-확실
TEST_5904,사실형-긍정-과거-확실
TEST_5905,사실형-긍정-과거-확실
TEST_5906,사실형-긍정-과거-확실
TEST_5907,사실형-긍정-현재-확실
TEST_5908,추론형-긍정-미래-확실
TEST_5909,대화형-긍정-과거-확실
TEST_5910,사실형-긍정-현재-확실
TEST_5911,사실형-긍정-과거-확실
TEST_5912,추론형-긍정-현재-확실
TEST_5913,사실형-긍정-현재-확실
TEST_5914,사실형-긍정-현재-확실
TEST_5915,사실형-긍정-미래-확실
TEST_5916,사실형-긍정-과거-확실
TEST_5917,사실형-긍정-미래-불확실
TEST_5918,사실형-긍정-과거-확실
TEST_5919,사실형-긍정-과거-확실
TEST_5920,대화형-미정-현재-불확실
TEST_5921,사실형-긍정-현재-확실
TEST_5922,사실형-긍정-과거-확실
TEST_5923,사실형-긍정-현재-확실
TEST_5924,추론형-부정-현재-확실
TEST_5925,사실형-긍정-현재-확실
TEST_5926,사실형-긍정-과거-확실
TEST_5927,대화형-긍정-과거-불확실
TEST_5928,사실형-긍정-과거-확실
TEST_5929,사실형-긍정-현재-확실
TEST_5930,사실형-긍정-과거-확실
TEST_5931,사실형-긍정-미래-불확실
TEST_5932,사실형-긍정-과거-확실
TEST_5933,사실형-긍정-과거-확실
TEST_5934,사실형-긍정-현재-확실
TEST_5935,사실형-긍정-과거-확실
TEST_5936,사실형-긍정-과거-확실
TEST_5937,사실형-부정-현재-확실
TEST_5938,사실형-긍정-과거-확실
TEST_5939,사실형-긍정-현재-확실
TEST_5940,사실형-긍정-현재-확실
TEST_5941,사실형-긍정-현재-확실
TEST_5942,사실형-긍정-현재-확실
TEST_5943,사실형-긍정-과거-확실
TEST_5944,사실형-긍정-과거-확실
TEST_5945,사실형-긍정-과거-확실
TEST_5946,사실형-긍정-미래-확실
TEST_5947,사실형-긍정-과거-확실
TEST_5948,사실형-긍정-과거-확실
TEST_5949,사실형-긍정-현재-확실
TEST_5950,사실형-긍정-현재-확실
TEST_5951,사실형-긍정-과거-확실
TEST_5952,추론형-긍정-미래-불확실
TEST_5953,대화형-긍정-현재-확실
TEST_5954,사실형-긍정-현재-확실
TEST_5955,추론형-긍정-현재-확실
TEST_5956,대화형-미정-과거-불확실
TEST_5957,사실형-긍정-과거-확실
TEST_5958,사실형-긍정-현재-확실
TEST_5959,사실형-긍정-현재-확실
TEST_5960,추론형-긍정-현재-확실
TEST_5961,사실형-긍정-과거-확실
TEST_5962,사실형-긍정-미래-확실
TEST_5963,사실형-부정-과거-확실
TEST_5964,사실형-긍정-과거-확실
TEST_5965,사실형-긍정-과거-확실
TEST_5966,사실형-긍정-현재-확실
TEST_5967,추론형-긍정-과거-확실
TEST_5968,사실형-긍정-현재-확실
TEST_5969,사실형-긍정-현재-확실
TEST_5970,예측형-긍정-미래-불확실
TEST_5971,사실형-긍정-현재-확실
TEST_5972,사실형-긍정-과거-확실
TEST_5973,사실형-긍정-과거-확실
TEST_5974,사실형-긍정-과거-확실
TEST_5975,사실형-긍정-과거-확실
TEST_5976,사실형-긍정-과거-확실
TEST_5977,사실형-긍정-과거-확실
TEST_5978,사실형-긍정-현재-확실
TEST_5979,추론형-긍정-현재-확실
TEST_5980,사실형-긍정-현재-확실
TEST_5981,대화형-긍정-과거-확실
TEST_5982,사실형-긍정-과거-확실
TEST_5983,사실형-긍정-현재-확실
TEST_5984,사실형-긍정-현재-확실
TEST_5985,사실형-긍정-과거-확실
TEST_5986,추론형-긍정-미래-불확실
TEST_5987,사실형-긍정-과거-확실
TEST_5988,사실형-긍정-과거-확실
TEST_5989,사실형-긍정-과거-확실
TEST_5990,사실형-긍정-현재-확실
TEST_5991,사실형-긍정-현재-확실
TEST_5992,예측형-긍정-미래-확실
TEST_5993,사실형-긍정-현재-확실
TEST_5994,사실형-긍정-현재-확실
TEST_5995,사실형-긍정-현재-확실
TEST_5996,사실형-긍정-과거-확실
TEST_5997,사실형-긍정-현재-확실
TEST_5998,추론형-긍정-현재-확실
TEST_5999,대화형-긍정-과거-불확실
TEST_6000,대화형-긍정-현재-확실
TEST_6001,사실형-긍정-과거-확실
TEST_6002,사실형-긍정-현재-확실
TEST_6003,대화형-부정-현재-확실
TEST_6004,사실형-긍정-미래-확실
TEST_6005,사실형-긍정-현재-확실
TEST_6006,사실형-긍정-과거-확실
TEST_6007,사실형-긍정-과거-확실
TEST_6008,사실형-긍정-과거-확실
TEST_6009,사실형-긍정-과거-확실
TEST_6010,사실형-긍정-현재-확실
TEST_6011,사실형-긍정-과거-확실
TEST_6012,사실형-긍정-과거-확실
TEST_6013,사실형-긍정-과거-확실
TEST_6014,사실형-긍정-과거-확실
TEST_6015,사실형-긍정-현재-확실
TEST_6016,사실형-긍정-과거-확실
TEST_6017,대화형-긍정-과거-확실
TEST_6018,사실형-긍정-현재-확실
TEST_6019,사실형-긍정-과거-확실
TEST_6020,사실형-긍정-과거-확실
TEST_6021,추론형-긍정-현재-확실
TEST_6022,사실형-긍정-현재-확실
TEST_6023,사실형-부정-현재-확실
TEST_6024,사실형-긍정-현재-확실
TEST_6025,사실형-긍정-과거-확실
TEST_6026,추론형-부정-현재-확실
TEST_6027,사실형-긍정-현재-확실
TEST_6028,사실형-긍정-과거-확실
TEST_6029,사실형-긍정-과거-확실
TEST_6030,사실형-긍정-현재-확실
TEST_6031,사실형-긍정-과거-확실
TEST_6032,사실형-긍정-현재-확실
TEST_6033,사실형-긍정-현재-확실
TEST_6034,추론형-긍정-과거-확실
TEST_6035,사실형-긍정-현재-확실
TEST_6036,사실형-부정-현재-확실
TEST_6037,추론형-긍정-현재-확실
TEST_6038,사실형-긍정-과거-확실
TEST_6039,사실형-긍정-과거-확실
TEST_6040,사실형-긍정-과거-확실
TEST_6041,사실형-긍정-과거-확실
TEST_6042,사실형-긍정-현재-확실
TEST_6043,사실형-긍정-현재-확실
TEST_6044,사실형-긍정-미래-불확실
TEST_6045,사실형-긍정-현재-확실
TEST_6046,사실형-긍정-현재-확실
TEST_6047,사실형-긍정-현재-확실
TEST_6048,대화형-긍정-현재-확실
TEST_6049,사실형-긍정-미래-확실
TEST_6050,사실형-긍정-현재-확실
TEST_6051,사실형-긍정-미래-확실
TEST_6052,사실형-긍정-과거-확실
TEST_6053,사실형-긍정-과거-확실
TEST_6054,사실형-긍정-과거-확실
TEST_6055,사실형-긍정-현재-확실
TEST_6056,사실형-긍정-현재-확실
TEST_6057,대화형-긍정-현재-확실
TEST_6058,사실형-긍정-미래-불확실
TEST_6059,사실형-긍정-과거-확실
TEST_6060,사실형-긍정-과거-확실
TEST_6061,추론형-부정-현재-확실
TEST_6062,사실형-긍정-현재-확실
TEST_6063,사실형-긍정-미래-확실
TEST_6064,사실형-긍정-현재-확실
TEST_6065,사실형-긍정-과거-확실
TEST_6066,사실형-긍정-미래-불확실
TEST_6067,사실형-긍정-과거-확실
TEST_6068,사실형-긍정-현재-확실
TEST_6069,사실형-긍정-과거-확실
TEST_6070,사실형-긍정-과거-확실
TEST_6071,사실형-긍정-과거-확실
TEST_6072,사실형-긍정-과거-확실
TEST_6073,사실형-긍정-현재-확실
TEST_6074,사실형-긍정-현재-확실
TEST_6075,사실형-긍정-과거-확실
TEST_6076,사실형-긍정-현재-확실
TEST_6077,추론형-긍정-과거-불확실
TEST_6078,사실형-긍정-현재-확실
TEST_6079,사실형-긍정-과거-확실
TEST_6080,사실형-긍정-과거-확실
TEST_6081,사실형-긍정-현재-확실
TEST_6082,대화형-부정-현재-확실
TEST_6083,사실형-긍정-현재-확실
TEST_6084,사실형-긍정-미래-불확실
TEST_6085,사실형-긍정-미래-확실
TEST_6086,사실형-긍정-과거-확실
TEST_6087,사실형-긍정-현재-확실
TEST_6088,사실형-긍정-과거-확실
TEST_6089,사실형-긍정-현재-확실
TEST_6090,사실형-긍정-과거-확실
TEST_6091,사실형-긍정-과거-확실
TEST_6092,사실형-부정-현재-확실
TEST_6093,사실형-긍정-현재-확실
TEST_6094,사실형-긍정-과거-확실
TEST_6095,사실형-긍정-미래-확실
TEST_6096,사실형-긍정-과거-확실
TEST_6097,사실형-긍정-현재-확실
TEST_6098,사실형-긍정-현재-확실
TEST_6099,사실형-긍정-과거-확실
TEST_6100,사실형-긍정-현재-확실
TEST_6101,사실형-긍정-현재-확실
TEST_6102,사실형-긍정-과거-확실
TEST_6103,사실형-긍정-현재-확실
TEST_6104,사실형-긍정-과거-확실
TEST_6105,사실형-긍정-현재-확실
TEST_6106,사실형-긍정-과거-확실
TEST_6107,사실형-긍정-과거-확실
TEST_6108,사실형-긍정-과거-확실
TEST_6109,사실형-긍정-현재-확실
TEST_6110,사실형-긍정-과거-확실
TEST_6111,사실형-긍정-과거-확실
TEST_6112,추론형-긍정-미래-불확실
TEST_6113,사실형-긍정-과거-확실
TEST_6114,사실형-긍정-과거-확실
